18/12/2023 12:49:00	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
18/12/2023 12:49:05	D0:4D:C6:F3:14:C2	""	"TUD-facility"	""	""	-75	53	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 14% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F3:14:C0	""	"eduroam"	""	""	-75	53	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 23% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F3:14:D1	""	"tudelft-dastud"	""	""	-80	38	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	00:1E:42:4C:89:FC	""	"Husky-IF-if-0000513"	""	""	-63	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 21% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F3:14:C1	""	"tudelft-dastud"	""	""	-75	53	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:50:41	""	"tudelft-dastud"	""	""	-58	83	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:F9:F0	""	"eduroam"	""	"Connected AP"	-44	91	"31"	"Ch 136 [5.680 GHz]"	""	"31 Stations, 6% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:9A:70	""	"eduroam"	""	""	-87	22	"2"	"Ch 104 [5.520 GHz]"	""	"2 Stations, 2% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:F9:F2	""	"TUD-facility"	""	""	-45	91	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 6% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BF:52	""	"TUD-facility"	""	""	-60	82	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:F4:B2	""	"TUD-facility"	""	""	-89	18	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 9% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BF:50	""	"eduroam"	""	""	-60	82	"3"	"Ch 136 [5.680 GHz]"	""	"3 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BC:40	""	"eduroam"	""	""	-80	38	"3"	"Ch 6 [2.437 GHz]"	""	"3 Stations, 20% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F3:14:D2	""	"TUD-facility"	""	""	-80	38	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F3:14:D0	""	"eduroam"	""	""	-80	38	"7"	"Ch 132 [5.660 GHz]"	""	"7 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:9A:72	""	"TUD-facility"	""	""	-90	16	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	B2:C2:AF:36:6C:41	""	"Redmi Note 11S"	""	""	-83	31	""	"Ch 132 [5.660 GHz]"	""	""	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BD:D2	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 50% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	80:69:1A:04:BE:B9	""	"StylosVoFi5GHz"	"Linksys E5400"	""	-89	18	""	"Ch 36 [5.180 GHz]"	""	"Linksys LLC, Linksys E5400"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:8F:30	""	"eduroam"	""	""	-72	62	"14"	"Ch 100 [5.500 GHz]"	""	"14 Stations, 12% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BD:D1	""	"tudelft-dastud"	""	""	-88	20	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:C5:F1	""	"tudelft-dastud"	""	""	-82	33	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 5% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:7B:E1	""	"tudelft-dastud"	""	""	-68	72	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 26% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:4D:20	""	"eduroam"	""	""	-74	57	"3"	"Ch 6 [2.437 GHz]"	""	"3 Stations, 71% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:8D:F2	""	"TUD-facility"	""	""	-76	50	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 40% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BD:D0	""	"eduroam"	""	""	-84	29	"6"	"Ch 44 [5.220 GHz]"	""	"6 Stations, 50% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	1C:28:AF:65:F5:F1	""	"tudelft-dastud"	""	""	-83	31	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 12% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:F9:E1	""	"tudelft-dastud"	""	""	-45	91	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 42% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F3:01:A1	""	"tudelft-dastud"	""	""	-69	70	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 9% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:C5:F0	""	"eduroam"	""	""	-82	33	"5"	"Ch 100 [5.500 GHz]"	""	"5 Stations, 5% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:9A:62	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 14% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	1C:28:AF:65:F9:F1	""	"tudelft-dastud"	""	""	-85	26	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 14% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	80:69:1A:04:BE:B8	""	"StylosVoFi2.4GHz"	"Linksys E5400"	""	-74	57	"0"	"Ch 13 [2.472 GHz]"	""	"0 Stations, 23% Channel Utilization, Linksys LLC, Linksys E5400"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:8F:20	""	"eduroam"	""	""	-69	70	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 36% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BD:C2	""	"TUD-facility"	""	""	-74	57	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 60% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:8D:E2	""	"TUD-facility"	""	""	-65	80	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 26% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F3:01:B1	""	"tudelft-dastud"	""	""	-88	20	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 5% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:8D:F0	""	"eduroam"	""	""	-78	43	"9"	"Ch 40 [5.200 GHz]"	""	"9 Stations, 33% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BD:C1	""	"tudelft-dastud"	""	""	-75	53	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 70% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	1C:28:AF:65:F8:42	""	"TUD-facility"	""	""	-76	50	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 53% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:BD:C0	""	"eduroam"	""	""	-74	57	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 60% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:50:42	""	"TUD-facility"	""	""	-62	81	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	1C:28:AF:65:FF:E2	""	"TUD-facility"	""	""	-80	38	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 66% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:8D:C0	""	"eduroam"	""	""	-72	62	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 20% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:7B:F2	""	"TUD-facility"	""	""	-84	29	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 16% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:7B:F1	""	"tudelft-dastud"	""	""	-84	29	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 16% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:7B:F0	""	"eduroam"	""	""	-83	31	"15"	"Ch 60 [5.300 GHz]"	""	"15 Stations, 16% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	D0:4D:C6:F2:C5:E1	""	"tudelft-dastud"	""	""	-70	67	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:05	1C:28:AF:65:EA:52	""	"TUD-facility"	""	""	-87	22	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 9% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:62:05:F1	""	"tudelft-dastud"	""	""	-84	29	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 0% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:F4:A2	""	"TUD-facility"	""	""	-79	40	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 17% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:5B:FA:21	""	"tudelft-dastud"	""	""	-76	50	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 25% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:8D:F1	""	"tudelft-dastud"	""	""	-76	50	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 40% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:F8:50	""	"eduroam"	""	""	-87	22	"49"	"Ch 52 [5.260 GHz]"	""	"49 Stations, 27% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F3:01:B2	""	"TUD-facility"	""	""	-87	22	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 5% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	48:BD:3D:E4:D1:AE	""	""	""	""	-92	13	""	"Ch 1 [2.412 GHz]"	""	""	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:BF:42	""	"TUD-facility"	""	""	-56	85	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 27% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:8D:E1	""	"tudelft-dastud"	""	""	-73	60	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 18% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F3:01:B0	""	"eduroam"	""	""	-90	16	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 5% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:50:40	""	"eduroam"	""	""	-61	82	"3"	"Ch 11 [2.462 GHz]"	""	"3 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:5B:FA:20	""	"eduroam"	""	""	-75	53	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 26% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:5B:FA:31	""	"tudelft-dastud"	""	""	-88	20	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 4% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:F8:52	""	"TUD-facility"	""	""	-86	24	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 27% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:02	""	"TUD-facility"	""	""	-77	46	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 15% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:62:05:E1	""	"tudelft-dastud"	""	""	-78	43	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 6% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:31	""	"tudelft-dastud"	""	""	-83	31	"0"	"Ch 56 [5.280 GHz]"	""	"0 Stations, 12% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F3:01:A0	""	"eduroam"	""	""	-68	72	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 9% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:9A:61	""	"tudelft-dastud"	""	""	-85	26	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 14% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:C5:E2	""	"TUD-facility"	""	""	-70	67	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:8D:E0	""	"eduroam"	""	""	-72	62	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 18% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:11	""	"tudelft-dastud"	""	""	-85	26	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 72% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:66:03:B0	""	"eduroam"	""	""	-83	31	"34"	"Ch 136 [5.680 GHz]"	""	"34 Stations, 39% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:C5:F2	""	"TUD-facility"	""	""	-83	31	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 5% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F3:14:42	""	"TUD-facility"	""	""	-79	40	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 24% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:01	""	"tudelft-dastud"	""	""	-77	46	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 15% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:62:05:E0	""	"eduroam"	""	""	-77	46	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:7B:E2	""	"TUD-facility"	""	""	-64	80	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 29% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:C5:E0	""	"eduroam"	""	""	-70	67	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:12	""	"TUD-facility"	""	""	-82	33	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 72% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:8F:22	""	"TUD-facility"	""	""	-72	62	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 25% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:F8:51	""	"tudelft-dastud"	""	""	-87	22	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 27% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:62:05:E2	""	"TUD-facility"	""	""	-74	57	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 7% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	36:8C:F4:9C:E7:0B	""	"Redmi Note 9 Pro"	""	""	-75	53	""	"Ch 11 [2.462 GHz]"	""	""	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:8F:21	""	"tudelft-dastud"	""	""	-72	62	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 25% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:7B:E0	""	"eduroam"	""	""	-64	80	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 29% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F3:01:A2	""	"TUD-facility"	""	""	-76	50	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 6% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:10	""	"eduroam"	""	""	-82	33	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 72% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	9C:80:DF:CC:C2:97	""	"KPN-VGV7519CCC297"	"Wireless Router(WFA)"	""	-73	60	"2"	"Ch 10 [2.457 GHz]"	""	"2 Stations, 8% Channel Utilization, Corporation, VGV7519KW22, 03.01.117, Wireless Router(WFA)"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:F9:E0	""	"eduroam"	""	""	-48	89	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 44% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:A2:A0	""	"eduroam"	""	""	-80	38	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 13% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:F5:F2	""	"TUD-facility"	""	""	-83	31	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 12% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:66:03:B2	""	"TUD-facility"	""	""	-82	33	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 39% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	6E:77:12:61:2F:D7	""	"Honor 70"	""	""	-72	62	""	"Ch 149 [5.745 GHz]"	""	""	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:62:05:F2	""	"TUD-facility"	""	""	-85	26	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 0% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:00	""	"eduroam"	""	""	-61	82	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 14% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:B5:41	""	"tudelft-dastud"	""	""	-81	35	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:8F:32	""	"TUD-facility"	""	""	-72	62	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 12% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:66:03:B1	""	"tudelft-dastud"	""	""	-83	31	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 39% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:B5:42	""	"TUD-facility"	""	""	-84	29	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 41% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:B5:40	""	"eduroam"	""	""	-83	31	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 47% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:62:05:F0	""	"eduroam"	""	""	-86	24	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 0% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:C3:D2	""	"TUD-facility"	""	""	-87	22	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 15% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:C3:D1	""	"tudelft-dastud"	""	""	-87	22	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 15% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:C3:D0	""	"eduroam"	""	""	-87	22	"27"	"Ch 60 [5.300 GHz]"	""	"27 Stations, 15% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	1C:28:AF:65:F5:F0	""	"eduroam"	""	""	-83	31	"40"	"Ch 60 [5.300 GHz]"	""	"40 Stations, 12% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:21	""	"tudelft-dastud"	""	""	-82	33	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 67% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F3:14:40	""	"eduroam"	""	""	-78	43	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 22% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:4D:32	""	"TUD-facility"	""	""	-83	31	"0"	"Ch 56 [5.280 GHz]"	""	"0 Stations, 12% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F2:F9:E2	""	"TUD-facility"	""	""	-48	89	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 44% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
18/12/2023 12:49:10	D0:4D:C6:F3:14:51	""	"tudelft-dastud"	""	""	-75	53	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 56% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
